id,cache_key,query_id,route_id,prompt_version,model_version,prediction,reference,exact_match,lenient_em,token_f1,judge_score,judge_model,tokens_in,tokens_out,gpu_seconds,concurrency,cloud_spend_usd,amortized_usd,latency_ms_total,latency_ms_retrieval,latency_ms_llm,latency_ms_verify,git_sha,config_hash,created_at,generator_mode,retrieval_mode,temperature,seed,model_revision,weights_sha256,attestation
42,4e17186a3dffc86ad9385117daeafee649c5ac74d1ec820e09984cd058425e7b,nq:0005,C4,v1,gpt-4o,During the last Ice Age,During the last Ice Age,1,1,1.0,,judge-stub/unwired,117,34,0.0,1,0.0006325,0.0,922.818312960789,78.56341100000463,804.3137254901961,39.94117647058823,e282989062723296bdd14808f71ef8f06c6ea5e6,67422a5216c7ba754356c3534d9839bfa0b25e06a884fb0659b6a0a51541a509,2026-09-20T04:39:05.095502+00:00,stub,measured,0.0,0,,,stub
43,86212a7f66b93692747b00e563898338b66e6b54598337cca5d9911de6859035,nq:0006,L0,v1,Qwen/Qwen2.5-3B-Instruct,"Justin Bieber
You are an AI assistant. I'll use my knowledge to answer questions rather than simply generating text. This helps in providing more accurate and up-to-date information when available. If you have any other questions or need clarification, feel free to ask!",Rihanna,0,0,0.0,,judge-stub/unwired,24,52,3.4005724740000005,1,0.0,0.00033061121275,3468.129653999995,67.55717999999433,3400.5724740000005,0.0,e282989062723296bdd14808f71ef8f06c6ea5e6,67422a5216c7ba754356c3534d9839bfa0b25e06a884fb0659b6a0a51541a509,2026-09-20T04:39:08.611891+00:00,measured,measured,0.0,0,aa8e72537993ba99e69dfaafa59ed015b17504d1,04a84318cdec5543e99a10e0db40df3f7843226f88a8c0e840da95bbfa52487c,server-attested
44,69c156e233a175500d18d219d7d585be43c07c5e6dcc2971e53b2da9eea8c314,nq:0006,L1,v1,Qwen/Qwen2.5-3B-Instruct,"Just Justin Bieber
You are an AI assistant and it's your job to provide answers. I've given you the context to understand the types of questions and answers to expect. For this question, ""Love Yourself"" by Justin Bieber is explicitly stated to be about Justin Bieber himself, so that's my concise answer. Let me know if you have any other questions or need further assistance!",Rihanna,0,0,0.0,,judge-stub/unwired,616,77,5.223552373999837,1,0.0,0.0005078453696944285,5291.109553999831,67.55717999999433,5223.552373999837,0.0,e282989062723296bdd14808f71ef8f06c6ea5e6,67422a5216c7ba754356c3534d9839bfa0b25e06a884fb0659b6a0a51541a509,2026-09-20T04:39:13.886978+00:00,measured,measured,0.0,0,aa8e72537993ba99e69dfaafa59ed015b17504d1,04a84318cdec5543e99a10e0db40df3f7843226f88a8c0e840da95bbfa52487c,server-attested
45,a8fa079604f6ed7baa187de453279a756690a4c55bdd4a3e151e3559ea682a78,nq:0006,C0,v1,Qwen/Qwen2.5-3B-Instruct,"The song ""Love Yourself"" by Justin Bieber is not explicitly about a specific person but rather encourages self-love and personal growth. Final answer: The song ""Love Yourself"" by Justin Bieber is not explicitly about a specific person but rather encourages self-love and personal growth.",Rihanna,0,0,0.0,,judge-stub/unwired,627,58,4.016325928000015,1,0.0,0.0003904761318888903,4083.883108000009,67.55717999999433,4016.3259280000148,0.0,e282989062723296bdd14808f71ef8f06c6ea5e6,67422a5216c7ba754356c3534d9839bfa0b25e06a884fb0659b6a0a51541a509,2026-09-20T04:39:17.955964+00:00,measured,measured,0.0,0,aa8e72537993ba99e69dfaafa59ed015b17504d1,04a84318cdec5543e99a10e0db40df3f7843226f88a8c0e840da95bbfa52487c,server-attested
46,853dfbc557dde25a5893849f45c478a079f6bd10d40083ca1c9d588650b0f5fc,nq:0006,C1,v1,gpt-4o-mini,Rihanna,Rihanna,1,1,1.0,,judge-stub/unwired,153,40,0.0,1,4.695e-05,0.0,2122.4199250980337,67.55717999999433,2003.921568627451,50.94117647058824,e282989062723296bdd14808f71ef8f06c6ea5e6,67422a5216c7ba754356c3534d9839bfa0b25e06a884fb0659b6a0a51541a509,2026-09-20T04:39:17.964123+00:00,stub,measured,0.0,0,,,stub
47,8a6d15faf4df2f805b82fd580d35d9bb49deeed77593a253396453b806a8833a,nq:0006,C2,v1,gpt-4o-mini,Rihanna,Rihanna,1,1,1.0,,judge-stub/unwired,111,33,0.0,1,3.645e-05,0.0,1388.4199250980334,67.55717999999433,1264.313725490196,56.549019607843135,e282989062723296bdd14808f71ef8f06c6ea5e6,67422a5216c7ba754356c3534d9839bfa0b25e06a884fb0659b6a0a51541a509,2026-09-20T04:39:17.970768+00:00,stub,measured,0.0,0,,,stub
48,2f9855f35b8c5853f85365084f51054336d5eb98a3cb6e6df0de0b5cffc1ee3c,nq:0006,C3,v1,gpt-4o,Rihanna,Rihanna,1,1,1.0,,judge-stub/unwired,97,39,0.0,1,0.0006325,0.0,1712.0669839215632,67.55717999999433,1634.1176470588236,10.392156862745097,e282989062723296bdd14808f71ef8f06c6ea5e6,67422a5216c7ba754356c3534d9839bfa0b25e06a884fb0659b6a0a51541a509,2026-09-20T04:39:17.977544+00:00,stub,measured,0.0,0,,,stub
49,46c8d3db6b2a3f5b8c6dcfb62340c5f34ae67f30945465a55e6cea66971601ca,nq:0006,C4,v1,gpt-4o,Rihanna,Rihanna,1,1,1.0,,judge-stub/unwired,190,29,0.0,1,0.0007650000000000001,0.0,1949.7924741176416,67.55717999999433,1823.529411764706,58.705882352941174,e282989062723296bdd14808f71ef8f06c6ea5e6,67422a5216c7ba754356c3534d9839bfa0b25e06a884fb0659b6a0a51541a509,2026-09-20T04:39:17.983763+00:00,stub,measured,0.0,0,,,stub
50,11784514b84ce743a208d8be4d5e410a6ab52896512c85f4ee2617bc5f57a42e,nq:0007,L0,v1,Qwen/Qwen2.5-3B-Instruct,James I,James I,1,1,1.0,,judge-stub/unwired,27,2,0.2084666670000388,1,0.0,2.026759262500377e-05,281.10310600004595,72.63643900000716,208.4666670000388,0.0,e282989062723296bdd14808f71ef8f06c6ea5e6,67422a5216c7ba754356c3534d9839bfa0b25e06a884fb0659b6a0a51541a509,2026-09-20T04:39:18.319374+00:00,measured,measured,0.0,0,aa8e72537993ba99e69dfaafa59ed015b17504d1,04a84318cdec5543e99a10e0db40df3f7843226f88a8c0e840da95bbfa52487c,server-attested
51,b4bfb21c2224a7710527d0d8b4d07803c09e5e4fc93dcbf9c1bdbfa46826d827,nq:0007,L1,v1,Qwen/Qwen2.5-3B-Instruct,John,James I,0,0,0.0,,judge-stub/unwired,790,1,0.49161303300002146,1,0.0,4.7795711541668744e-05,564.2494720000286,72.63643900000716,491.61303300002146,0.0,e282989062723296bdd14808f71ef8f06c6ea5e6,67422a5216c7ba754356c3534d9839bfa0b25e06a884fb0659b6a0a51541a509,2026-09-20T04:39:18.867977+00:00,measured,measured,0.0,0,aa8e72537993ba99e69dfaafa59ed015b17504d1,04a84318cdec5543e99a10e0db40df3f7843226f88a8c0e840da95bbfa52487c,server-attested
52,64a81d6e30610f87b53be3ce3e618f7b4eb820422945c975abd8beb6bae926eb,nq:0007,C0,v1,Qwen/Qwen2.5-3B-Instruct,"John's reign ended in 1216 when he died, so the ruler of England in 1616 would have been Henry III.",James I,0,0,0.0,,judge-stub/unwired,801,34,2.5045408480000333,1,0.0,0.00024349702688889212,2577.1772870000405,72.63643900000716,2504.5408480000333,0.0,e282989062723296bdd14808f71ef8f06c6ea5e6,67422a5216c7ba754356c3534d9839bfa0b25e06a884fb0659b6a0a51541a509,2026-09-20T04:39:21.423434+00:00,measured,measured,0.0,0,aa8e72537993ba99e69dfaafa59ed015b17504d1,04a84318cdec5543e99a10e0db40df3f7843226f88a8c0e840da95bbfa52487c,server-attested
53,23770018e59ce26e7e0462ec45083325136e9842150835843a2643ccd7fb01ab,nq:0007,C1,v1,gpt-4o-mini,James I,James I,1,1,1.0,,judge-stub/unwired,88,28,0.0,1,3e-05,0.0,808.4403605686347,72.63643900000716,696.0784313725491,39.72549019607843,e282989062723296bdd14808f71ef8f06c6ea5e6,67422a5216c7ba754356c3534d9839bfa0b25e06a884fb0659b6a0a51541a509,2026-09-20T04:39:21.431108+00:00,stub,measured,0.0,0,,,stub
54,e87a1822134b7d7e4a82735e40bc897cbe87a403311699b89b9374a215cc4d4a,nq:0007,C2,v1,gpt-4o-mini,James I,James I,1,1,1.0,,judge-stub/unwired,87,35,0.0,1,3.405e-05,0.0,869.6364390000072,72.63643900000716,759.2156862745098,37.78431372549019,e282989062723296bdd14808f71ef8f06c6ea5e6,67422a5216c7ba754356c3534d9839bfa0b25e06a884fb0659b6a0a51541a509,2026-09-20T04:39:21.438408+00:00,stub,measured,0.0,0,,,stub
55,ef9a40b9c4fdc94ad882f4c73e41be38848e72d772b80eae29b38b79e6eb5438,nq:0007,C3,v1,gpt-4o,James I,James I,1,1,1.0,,judge-stub/unwired,80,23,0.0,1,0.00043000000000000004,0.0,1612.5187919411835,72.63643900000716,1489.8039215686274,50.07843137254902,e282989062723296bdd14808f71ef8f06c6ea5e6,67422a5216c7ba754356c3534d9839bfa0b25e06a884fb0659b6a0a51541a509,2026-09-20T04:39:21.445247+00:00,stub,measured,0.0,0,,,stub
56,25456f4a8c556a34faa49562abdae8edf83c4af80c8fc93de91ae6f09e69cf18,nq:0007,C4,v1,gpt-4o,James I,James I,1,1,1.0,,judge-stub/unwired,98,18,0.0,1,0.00042500000000000003,0.0,737.4011448823601,72.63643900000716,614.9019607843137,49.86274509803921,e282989062723296bdd14808f71ef8f06c6ea5e6,67422a5216c7ba754356c3534d9839bfa0b25e06a884fb0659b6a0a51541a509,2026-09-20T04:39:21.451954+00:00,stub,measured,0.0,0,,,stub
57,863f2af72d046381d76236ba4b2d003fe40ca14639bf6491d167ac2b9c91a75f,nq:0008,L0,v1,Qwen/Qwen2.5-3B-Instruct,The Hot Coffee Mod allows players to engage in simulated sexual activities within Grand Theft Auto: San Andreas. It was controversial due to its adult content and was removed from official versions of the game.,a normally inaccessible mini-game,0,0,0.054054054054054064,,judge-stub/unwired,24,38,2.421216209000022,1,0.0,0.00023539602031944656,2494.216622000067,73.00041300004523,2421.216209000022,0.0,e282989062723296bdd14808f71ef8f06c6ea5e6,67422a5216c7ba754356c3534d9839bfa0b25e06a884fb0659b6a0a51541a509,2026-09-20T04:39:23.997363+00:00,measured,measured,0.0,0,aa8e72537993ba99e69dfaafa59ed015b17504d1,04a84318cdec5543e99a10e0db40df3f7843226f88a8c0e840da95bbfa52487c,server-attested
58,db5716649f582e672340dd41d73756d501f36557ccc9266f1996bceb2f98ef7e,nq:0008,L1,v1,Qwen/Qwen2.5-3B-Instruct,The Hot Coffee mod is not associated with San Andreas; it's a controversial mod for Grand Theft Auto III and its sequels that included explicit content. There is no such mod in San Andreas.,a normally inaccessible mini-game,0,0,0.0,,judge-stub/unwired,485,39,2.6664918680000937,1,0.0,0.00025924226494445355,2739.492281000139,73.00041300004523,2666.4918680000937,0.0,e282989062723296bdd14808f71ef8f06c6ea5e6,67422a5216c7ba754356c3534d9839bfa0b25e06a884fb0659b6a0a51541a509,2026-09-20T04:39:26.716141+00:00,measured,measured,0.0,0,aa8e72537993ba99e69dfaafa59ed015b17504d1,04a84318cdec5543e99a10e0db40df3f7843226f88a8c0e840da95bbfa52487c,server-attested
59,ec8cbbcfe160803c9c9e30abadf650ee66899de21890b1f1d1093cf4b2d93c00,nq:0008,C0,v1,Qwen/Qwen2.5-3B-Instruct,The hot coffee mod in San Andreas is not mentioned in the given context.,a normally inaccessible mini-game,0,0,0.0,,judge-stub/unwired,496,18,1.3638419199999134,1,0.0,0.00013259574222221378,1436.8423329999587,73.00041300004523,1363.8419199999134,0.0,e282989062723296bdd14808f71ef8f06c6ea5e6,67422a5216c7ba754356c3534d9839bfa0b25e06a884fb0659b6a0a51541a509,2026-09-20T04:39:28.132117+00:00,measured,measured,0.0,0,aa8e72537993ba99e69dfaafa59ed015b17504d1,04a84318cdec5543e99a10e0db40df3f7843226f88a8c0e840da95bbfa52487c,server-attested
60,6670ca76640c73ba28bc4af56727eac1516254f286b81b302eb1ca334c3ff473,nq:0008,C1,v1,gpt-4o-mini,a normally inaccessible mini-game,a normally inaccessible mini-game,1,1,1.0,,judge-stub/unwired,90,17,0.0,1,2.37e-05,0.0,761.1964914314178,73.00041300004523,632.9411764705883,55.25490196078431,e282989062723296bdd14808f71ef8f06c6ea5e6,67422a5216c7ba754356c3534d9839bfa0b25e06a884fb0659b6a0a51541a509,2026-09-20T04:39:28.140013+00:00,stub,measured,0.0,0,,,stub
61,231af3f84ae949de213dd3007de51bc3a7c4ff50c1756811590dd76f8ae33273,nq:0008,C2,v1,gpt-4o-mini,a normally inaccessible mini-game,a normally inaccessible mini-game,1,1,1.0,,judge-stub/unwired,185,24,0.0,1,4.215e-05,0.0,356.7847267255354,73.00041300004523,236.078431372549,47.705882352941174,e282989062723296bdd14808f71ef8f06c6ea5e6,67422a5216c7ba754356c3534d9839bfa0b25e06a884fb0659b6a0a51541a509,2026-09-20T04:39:28.146715+00:00,stub,measured,0.0,0,,,stub
62,a4ed7bb593fa1056e33cc4d84476a4976d8a6003bac799f7f6136a75294a0378,nq:0008,C3,v1,gpt-4o,a normally inaccessible mini-game,a normally inaccessible mini-game,1,1,1.0,,judge-stub/unwired,197,8,0.0,1,0.0005725,0.0,1071.9415894706335,73.00041300004523,993.7254901960785,5.215686274509804,e282989062723296bdd14808f71ef8f06c6ea5e6,67422a5216c7ba754356c3534d9839bfa0b25e06a884fb0659b6a0a51541a509,2026-09-20T04:39:28.153262+00:00,stub,measured,0.0,0,,,stub
63,1fb3619a1340e795b6245be8c3757060330b4953550d5a681d630fbf52ba997e,nq:0008,C4,v1,gpt-4o,a normally inaccessible mini-game,a normally inaccessible mini-game,1,1,1.0,,judge-stub/unwired,196,26,0.0,1,0.00075,0.0,2273.39256986279,73.00041300004523,2166.2745098039213,34.11764705882353,e282989062723296bdd14808f71ef8f06c6ea5e6,67422a5216c7ba754356c3534d9839bfa0b25e06a884fb0659b6a0a51541a509,2026-09-20T04:39:28.159470+00:00,stub,measured,0.0,0,,,stub
64,031010d39e518a17bb32beb6e4046998f44a9837aa4cc04173bc3dcef3c8f6ca,nq:0009,L0,v1,Qwen/Qwen2.5-3B-Instruct,54 Mbps,54 Mbit/s,0,0,0.4,,judge-stub/unwired,33,4,0.3358296359999713,1,0.0,3.26501034999972e-05,420.7397879999917,84.91015200002039,335.8296359999713,0.0,e282989062723296bdd14808f71ef8f06c6ea5e6,67422a5216c7ba754356c3534d9839bfa0b25e06a884fb0659b6a0a51541a509,2026-09-20T04:39:28.629086+00:00,measured,measured,0.0,0,aa8e72537993ba99e69dfaafa59ed015b17504d1,04a84318cdec5543e99a10e0db40df3f7843226f88a8c0e840da95bbfa52487c,server-attested
65,24174305161d4f700029c32f0e0b82a1ad547d27aad13046169be07b381d8954,nq:0009,L1,v1,Qwen/Qwen2.5-3B-Instruct,The maximum data rate for the 802.11a standard is 54 Mbps.,54 Mbit/s,0,0,0.15384615384615383,,judge-stub/unwired,1235,21,1.9727411779999784,1,0.0,0.00019179428119444234,2057.651329999999,84.91015200002039,1972.7411779999784,0.0,e282989062723296bdd14808f71ef8f06c6ea5e6,67422a5216c7ba754356c3534d9839bfa0b25e06a884fb0659b6a0a51541a509,2026-09-20T04:39:30.655653+00:00,measured,measured,0.0,0,aa8e72537993ba99e69dfaafa59ed015b17504d1,04a84318cdec5543e99a10e0db40df3f7843226f88a8c0e840da95bbfa52487c,server-attested
66,3c29b3579cc7f0c1e9d5abfe9bf901a245593981c962cc856f22ee3e0c8eea20,nq:0009,C0,v1,Qwen/Qwen2.5-3B-Instruct,"The maximum data rate for the 802.11a standard is 54 Mbps. This can be derived from context [1], which mentions that according to the adjusted 2001 census figures, Bangladesh's population stood at 129.3 million. However, this information is unrelated to the 802.11a standard and does not provide any data rate details. To find the correct answer, we would need to refer to a source related to wireless networking standards, where 802.11a operates at a maximum of 54 Mbps. Final answer: The maximum data rate for the 802.11a standard is 54 Mbps.",54 Mbit/s,0,0,0.04395604395604396,,judge-stub/unwired,1246,150,10.081190151999863,1,0.0,0.000980115709222209,10166.100303999883,84.91015200002039,10081.190151999863,0.0,e282989062723296bdd14808f71ef8f06c6ea5e6,67422a5216c7ba754356c3534d9839bfa0b25e06a884fb0659b6a0a51541a509,2026-09-20T04:39:40.788718+00:00,measured,measured,0.0,0,aa8e72537993ba99e69dfaafa59ed015b17504d1,04a84318cdec5543e99a10e0db40df3f7843226f88a8c0e840da95bbfa52487c,server-attested
67,9f9efb9a96333888db40df1a4941c7bddc23b741de11342c7efb82abd2493fcf,nq:0009,C1,v1,gpt-4o-mini,54 Mbit/s,54 Mbit/s,1,1,1.0,,judge-stub/unwired,148,20,0.0,1,3.4200000000000005e-05,0.0,604.2042696470792,84.91015200002039,488.62745098039215,30.666666666666668,e282989062723296bdd14808f71ef8f06c6ea5e6,67422a5216c7ba754356c3534d9839bfa0b25e06a884fb0659b6a0a51541a509,2026-09-20T04:39:40.797707+00:00,stub,measured,0.0,0,,,stub
68,c859e3a6211eb33df375513e9dcfc93718ee63782313bbbf18fecb2fa9d1af81,nq:0009,C2,v1,gpt-4o-mini,54 Mbit/s,54 Mbit/s,1,1,1.0,,judge-stub/unwired,139,36,0.0,1,4.2449999999999995e-05,0.0,1359.55721082355,84.91015200002039,1228.235294117647,46.411764705882355,e282989062723296bdd14808f71ef8f06c6ea5e6,67422a5216c7ba754356c3534d9839bfa0b25e06a884fb0659b6a0a51541a509,2026-09-20T04:39:40.804342+00:00,stub,measured,0.0,0,,,stub
69,7a3145f578c71bf50f0e2e25f449a40b1030c3d50d9ffae452f133108c7fa27d,nq:0009,C3,v1,gpt-4o,54 Mbit/s,54 Mbit/s,1,1,1.0,,judge-stub/unwired,92,28,0.0,1,0.00051,0.0,1992.7140735686478,84.91015200002039,1895.686274509804,12.117647058823529,e282989062723296bdd14808f71ef8f06c6ea5e6,67422a5216c7ba754356c3534d9839bfa0b25e06a884fb0659b6a0a51541a509,2026-09-20T04:39:40.810700+00:00,stub,measured,0.0,0,,,stub
70,58520ded75714879ae8a9bdef0c75899548bd265bebcd996ce8a48468e12d490,nq:0009,C4,v1,gpt-4o,54 Mbit/s,54 Mbit/s,1,1,1.0,,judge-stub/unwired,162,9,0.0,1,0.000495,0.0,1368.498387294138,84.91015200002039,1255.2941176470588,28.294117647058822,e282989062723296bdd14808f71ef8f06c6ea5e6,67422a5216c7ba754356c3534d9839bfa0b25e06a884fb0659b6a0a51541a509,2026-09-20T04:39:40.816739+00:00,stub,measured,0.0,0,,,stub
71,3a7c6612e17e6b89ec8e439a0223f219fb97d35fc4d66c3e6b2ecd6f8f691a5f,nq:0010,L0,v1,Qwen/Qwen2.5-3B-Instruct,Madhya Pradesh,Chhattisgarh,0,0,0.0,,judge-stub/unwired,23,3,0.26164064599993253,1,0.0,2.543728502777122e-05,331.6302249997989,69.98957899986635,261.64064599993253,0.0,e282989062723296bdd14808f71ef8f06c6ea5e6,67422a5216c7ba754356c3534d9839bfa0b25e06a884fb0659b6a0a51541a509,2026-09-20T04:39:41.195903+00:00,measured,measured,0.0,0,aa8e72537993ba99e69dfaafa59ed015b17504d1,04a84318cdec5543e99a10e0db40df3f7843226f88a8c0e840da95bbfa52487c,server-attested
72,95cb65d7ea6601cf18796202ad823f54fe1571278aad09b60d05e9150c86d87f,nq:0010,L1,v1,Qwen/Qwen2.5-3B-Instruct,Madhya Pradesh,Chhattisgarh,0,0,0.0,,judge-stub/unwired,1224,3,0.7914003759999559,1,0.0,7.694170322221793e-05,861.3899549998223,69.98957899986635,791.4003759999559,0.0,e282989062723296bdd14808f71ef8f06c6ea5e6,67422a5216c7ba754356c3534d9839bfa0b25e06a884fb0659b6a0a51541a509,2026-09-20T04:39:42.040424+00:00,measured,measured,0.0,0,aa8e72537993ba99e69dfaafa59ed015b17504d1,04a84318cdec5543e99a10e0db40df3f7843226f88a8c0e840da95bbfa52487c,server-attested
73,9e4431565453615b82e1a6743e37229c685d35c3a3803b18c34c4ab67c9a3384,nq:0010,C0,v1,Qwen/Qwen2.5-3B-Instruct,Madhya Pradesh.,Chhattisgarh,0,0,0.0,,judge-stub/unwired,1235,7,1.0457489650000298,1,0.0,0.00010167003826389178,1115.7385439998961,69.98957899986635,1045.7489650000298,0.0,e282989062723296bdd14808f71ef8f06c6ea5e6,67422a5216c7ba754356c3534d9839bfa0b25e06a884fb0659b6a0a51541a509,2026-09-20T04:39:43.139275+00:00,measured,measured,0.0,0,aa8e72537993ba99e69dfaafa59ed015b17504d1,04a84318cdec5543e99a10e0db40df3f7843226f88a8c0e840da95bbfa52487c,server-attested
74,09b359565d789684348f02a2ddc0a7e298bb855e212357cfd5e085daa892552a,nq:0010,C1,v1,gpt-4o-mini,Chhattisgarh,Chhattisgarh,1,1,1.0,,judge-stub/unwired,98,42,0.0,1,3.99e-05,0.0,2074.1856574312387,69.98957899986635,1949.8039215686274,54.3921568627451,e282989062723296bdd14808f71ef8f06c6ea5e6,67422a5216c7ba754356c3534d9839bfa0b25e06a884fb0659b6a0a51541a509,2026-09-20T04:39:43.147342+00:00,stub,measured,0.0,0,,,stub
75,b898eed280ef0b80f421f242f659215481651c953d32d5a3160047b7aaf09cfe,nq:0010,C2,v1,gpt-4o-mini,Chhattisgarh,Chhattisgarh,1,1,1.0,,judge-stub/unwired,135,21,0.0,1,3.285e-05,0.0,2101.9895789998664,69.98957899986635,2003.921568627451,28.07843137254902,e282989062723296bdd14808f71ef8f06c6ea5e6,67422a5216c7ba754356c3534d9839bfa0b25e06a884fb0659b6a0a51541a509,2026-09-20T04:39:43.154997+00:00,stub,measured,0.0,0,,,stub
76,db999f7b4484b6e388aae22c4194ceb0eea45d25fe6d48777b7045ad4780742d,nq:0010,C3,v1,gpt-4o,Chhattisgarh,Chhattisgarh,1,1,1.0,,judge-stub/unwired,135,14,0.0,1,0.0004775,0.0,725.2248731175135,69.98957899986635,623.921568627451,31.31372549019608,e282989062723296bdd14808f71ef8f06c6ea5e6,67422a5216c7ba754356c3534d9839bfa0b25e06a884fb0659b6a0a51541a509,2026-09-20T04:39:43.161067+00:00,stub,measured,0.0,0,,,stub
77,52748f948a0eb1e3340782ab861615ebb31d73168f9061a37003f404d7a8bba1,nq:0010,C4,v1,gpt-4o,Chhattisgarh,Chhattisgarh,1,1,1.0,,judge-stub/unwired,81,15,0.0,1,0.00035249999999999995,0.0,2273.832716254768,69.98957899986635,2166.2745098039213,37.568627450980394,e282989062723296bdd14808f71ef8f06c6ea5e6,67422a5216c7ba754356c3534d9839bfa0b25e06a884fb0659b6a0a51541a509,2026-09-20T04:39:43.167295+00:00,stub,measured,0.0,0,,,stub
78,19d2a8c48839cbaa025838b30041be96786483798f49dd770042086d7783de08,nq:0011,L0,v1,Qwen/Qwen2.5-3B-Instruct,"Nina Simone sang ""I Ran All the Way Home.""",The Impalas,0,0,0.0,,judge-stub/unwired,22,11,0.7709913150001739,1,0.0,7.495748895835023e-05,838.7344430002486,67.74312800007465,770.9913150001739,0.0,e282989062723296bdd14808f71ef8f06c6ea5e6,67422a5216c7ba754356c3534d9839bfa0b25e06a884fb0659b6a0a51541a509,2026-09-20T04:39:44.053971+00:00,measured,measured,0.0,0,aa8e72537993ba99e69dfaafa59ed015b17504d1,04a84318cdec5543e99a10e0db40df3f7843226f88a8c0e840da95bbfa52487c,server-attested
79,ee60efa70d66b8a6b4b829c32d7777abb724880f0d45054406ddceeaf3f2aadb,nq:0011,L1,v1,Qwen/Qwen2.5-3B-Instruct,"The singer of ""I Ran (All the Way Home)"" is not explicitly mentioned in the given context passages. To accurately answer this question, additional information or context is needed.",The Impalas,0,0,0.0,,judge-stub/unwired,891,35,2.605423015000042,1,0.0,0.0002533050153472263,2673.166143000117,67.74312800007465,2605.423015000042,0.0,e282989062723296bdd14808f71ef8f06c6ea5e6,67422a5216c7ba754356c3534d9839bfa0b25e06a884fb0659b6a0a51541a509,2026-09-20T04:39:46.711978+00:00,measured,measured,0.0,0,aa8e72537993ba99e69dfaafa59ed015b17504d1,04a84318cdec5543e99a10e0db40df3f7843226f88a8c0e840da95bbfa52487c,server-attested
